"Brand","Type","Year","Model","URL"
"KTM","Motorcycle","2024","Motor 790 Duke Engine","https://www.babbittsonline.com/oemparts/l/ktm/673f71c01b4bccca1c817adb/2024-motor-790-duke-engine-parts"
"KTM","Motorcycle","2024","RC 390 Engine","https://www.babbittsonline.com/oemparts/l/ktm/673f71cf1b4bccca1c817aed/2024-rc-390-engine-parts"
"KTM","Motorcycle","2024","RC 390, col.2 - B.D. Chassis","https://www.babbittsonline.com/oemparts/l/ktm/673f71e11b4bccca1c817b00/2024-rc-390-col-2-b-d-chassis-parts"
"KTM","Motorcycle","2024","SX-E 3 Chassis","https://www.babbittsonline.com/oemparts/l/ktm/651c07c38641a2726ffe78bc/2024-sx-e-3-chassis-parts"
"KTM","Motorcycle","2024","Superduke Engine","https://www.babbittsonline.com/oemparts/l/ktm/673f71f71b4bccca1c817b1a/2024-superduke-engine-parts"
"KTM","Motorcycle","2023","125 SX Chassis","https://www.babbittsonline.com/oemparts/l/ktm/673f6be51b4bccca1c81747e/2023-125-sx-chassis-parts"
"KTM","Motorcycle","2023","125 SX/XC Engine","https://www.babbittsonline.com/oemparts/l/ktm/651c0d3d6e30284ede4d5d6c/2023-125-sx-xc-engine-parts"
"KTM","Motorcycle","2023","125 XC Chassis","https://www.babbittsonline.com/oemparts/l/ktm/651c0d4d6e30284ede4d5d7b/2023-125-xc-chassis-parts"
"KTM","Motorcycle","2023","1290 SUPER ADV. S/R Engine","https://www.babbittsonline.com/oemparts/l/ktm/673f6bfc1b4bccca1c817496/2023-1290-super-adv-s-r-engine-parts"
"KTM","Motorcycle","2023","1290 SUPER ADVENTURE S, grey Chassis","https://www.babbittsonline.com/oemparts/l/ktm/673f6c0f1b4bccca1c8174ab/2023-1290-super-adventure-s-grey-chassis-parts"
"KTM","Motorcycle","2023","1290 SUPER ADVENTURE S, orange Chassis","https://www.babbittsonline.com/oemparts/l/ktm/673f6c2c1b4bccca1c8174cc/2023-1290-super-adventure-s-orange-chassis-parts"
"KTM","Motorcycle","2023","1290 SUPER DUKE GT, orange Chassis","https://www.babbittsonline.com/oemparts/l/ktm/673f6c4b1b4bccca1c8174ed/2023-1290-super-duke-gt-orange-chassis-parts"
"KTM","Motorcycle","2023","1290 SUPER DUKE R EVO, black Chassis","https://www.babbittsonline.com/oemparts/l/ktm/673f6c661b4bccca1c81750a/2023-1290-super-duke-r-evo-black-chassis-parts"
"KTM","Motorcycle","2023","1290 SUPER DUKE R EVO, orange Chassis","https://www.babbittsonline.com/oemparts/l/ktm/673f6c801b4bccca1c817526/2023-1290-super-duke-r-evo-orange-chassis-parts"
"KTM","Motorcycle","2023","1290 SuperDuke GT Engine","https://www.babbittsonline.com/oemparts/l/ktm/673f6cae1b4bccca1c817557/2023-1290-superduke-gt-engine-parts"
"KTM","Motorcycle","2023","1290 Superduke Engine","https://www.babbittsonline.com/oemparts/l/ktm/673f6c9b1b4bccca1c817542/2023-1290-superduke-engine-parts"
"KTM","Motorcycle","2023","150 / EXC / XC-W Engine","https://www.babbittsonline.com/oemparts/l/ktm/651c0d666e30284ede4d5d95/2023-150-exc-xc-w-engine-parts"
"KTM","Motorcycle","2023","150 XC-W Chassis","https://www.babbittsonline.com/oemparts/l/ktm/651c0d796e30284ede4d5da7/2023-150-xc-w-chassis-parts"
"KTM","Motorcycle","2023","250 SX Chassis","https://www.babbittsonline.com/oemparts/l/ktm/673f6cc41b4bccca1c81756c/2023-250-sx-chassis-parts"
"KTM","Motorcycle","2023","250 SX Engine","https://www.babbittsonline.com/oemparts/l/ktm/673f6cdb1b4bccca1c817584/2023-250-sx-engine-parts"
"KTM","Motorcycle","2023","250 SX-F Chassis","https://www.babbittsonline.com/oemparts/l/ktm/651c0d926e30284ede4d5dc2/2023-250-sx-f-chassis-parts"
"KTM","Motorcycle","2023","250 SX-F Engine","https://www.babbittsonline.com/oemparts/l/ktm/651c0dab6e30284ede4d5ddb/2023-250-sx-f-engine-parts"
"KTM","Motorcycle","2023","250 XC Chassis","https://www.babbittsonline.com/oemparts/l/ktm/651c0dc06e30284ede4d5def/2023-250-xc-chassis-parts"
"KTM","Motorcycle","2023","250 XC-F Chassis","https://www.babbittsonline.com/oemparts/l/ktm/651c0dd76e30284ede4d5e09/2023-250-xc-f-chassis-parts"
"KTM","Motorcycle","2023","250 XC-F Engine","https://www.babbittsonline.com/oemparts/l/ktm/651c0de56e30284ede4d5e23/2023-250-xc-f-engine-parts"
"KTM","Motorcycle","2023","250 XC-W Chassis","https://www.babbittsonline.com/oemparts/l/ktm/651c0dfa6e30284ede4d5e37/2023-250-xc-w-chassis-parts"
"KTM","Motorcycle","2023","250 XC-W TPI Engine","https://www.babbittsonline.com/oemparts/l/ktm/651c0e136e30284ede4d5e51/2023-250-xc-w-tpi-engine-parts"
"KTM","Motorcycle","2023","300 SX Chassis","https://www.babbittsonline.com/oemparts/l/ktm/673f6cf01b4bccca1c817596/2023-300-sx-chassis-parts"
"KTM","Motorcycle","2023","300 SX Engine","https://www.babbittsonline.com/oemparts/l/ktm/673f6d061b4bccca1c8175ae/2023-300-sx-engine-parts"
"KTM","Motorcycle","2023","300 XC Chassis","https://www.babbittsonline.com/oemparts/l/ktm/651c0e266e30284ede4d5e63/2023-300-xc-chassis-parts"
"KTM","Motorcycle","2023","300 XC Engine","https://www.babbittsonline.com/oemparts/l/ktm/651c0e3d6e30284ede4d5e7d/2023-300-xc-engine-parts"
"KTM","Motorcycle","2023","300 XC-W Chassis","https://www.babbittsonline.com/oemparts/l/ktm/651c0e4f6e30284ede4d5e8f/2023-300-xc-w-chassis-parts"
"KTM","Motorcycle","2023","300 XC-W ERZBERGRODEO Chassis","https://www.babbittsonline.com/oemparts/l/ktm/651c0e6b6e30284ede4d5eaa/2023-300-xc-w-erzbergrodeo-chassis-parts"
"KTM","Motorcycle","2023","300 XC-W TPI Engine","https://www.babbittsonline.com/oemparts/l/ktm/651c0e836e30284ede4d5ec5/2023-300-xc-w-tpi-engine-parts"
"KTM","Motorcycle","2023","350 EXC-F Chassis","https://www.babbittsonline.com/oemparts/l/ktm/651c0e956e30284ede4d5ed7/2023-350-exc-f-chassis-parts"
"KTM","Motorcycle","2023","350 EXC-F Engine","https://www.babbittsonline.com/oemparts/l/ktm/651c0eab6e30284ede4d5ef3/2023-350-exc-f-engine-parts"
"KTM","Motorcycle","2023","350 SX-F Chassis","https://www.babbittsonline.com/oemparts/l/ktm/651c0ec16e30284ede4d5f06/2023-350-sx-f-chassis-parts"
"KTM","Motorcycle","2023","350 SX-F Engine","https://www.babbittsonline.com/oemparts/l/ktm/651c0ed46e30284ede4d5f1f/2023-350-sx-f-engine-parts"
"KTM","Motorcycle","2023","350 XC-F Chassis","https://www.babbittsonline.com/oemparts/l/ktm/651c0ee96e30284ede4d5f33/2023-350-xc-f-chassis-parts"
"KTM","Motorcycle","2023","350 XC-F Engine","https://www.babbittsonline.com/oemparts/l/ktm/651c0ef56e30284ede4d5f4d/2023-350-xc-f-engine-parts"
"KTM","Motorcycle","2023","350 XC-F FACTORY EDITION Chassis","https://www.babbittsonline.com/oemparts/l/ktm/673f6d2f1b4bccca1c8175d4/2023-350-xc-f-factory-edition-chassis-parts"
"KTM","Motorcycle","2023","350 XC-F Factory Ed. Engine","https://www.babbittsonline.com/oemparts/l/ktm/673f6d1e1b4bccca1c8175c0/2023-350-xc-f-factory-ed-engine-parts"
